Bacillus subtilis,Bradyrhizobium sp. BTAi1,Listeria monocytogenes,Enterococcus faecalis,Cupriavidus metallidurans,Bradyrhizobium sp. SK17,Lactobacillus fermentum,Bradyrhizobium sp. S23321,Salmonella enterica,Brevundimonas sp. DS20,Cutibacterium acnes,Gordonia terrae,Gordonia bronchialis,Ralstonia pickettii,Gordonia sp. KTR9,Streptococcus oralis,Chroococcidiopsis thermalis,Propionibacterium virus Pirate,Methylobacterium sp. C1,Pseudomonas fluorescens,Carnobacterium inhibens,Pantoea sp. PSNIH1,Bradyrhizobium diazoefficiens,Brevundimonas sp. GW460-12-10-14-LB2,Chryseobacterium taklimakanense,Bradyrhizobium japonicum,Methylobacterium radiotolerans,Thermothelomyces thermophila,Bradyrhizobium sp.,Brevundimonas vesicularis,Acinetobacter junii,Gordonia phage Phinally,Streptococcus mitis,Thielavia terrestris,Bradyrhizobium sp. CCGE-LA001,Brevundimonas sp. LM2,Brevundimonas subvibrioides,Acinetobacter schindleri,Human mastadenovirus C,Candida dubliniensis,Saccharomyces cerevisiae,Alteromonas macleodii,Rhodococcus fascians,Paucibacter sp. KCTC 42545,Veillonella parvula,Pseudomonas aeruginosa,Leishmania major,Microlunatus phosphovorus,Brevundimonas naejangsanensis,Enterococcus faecium
0.007408681,0.001089109,0.003147766,0.005936669,0.00293953,0.004996628,0.003286499,0.002723546,0.00420244,0.00337038,0.002857232,0.005424821,0.003264767,0.002511279,0.001147668,0.00516632,0.00214216,0.001620972,0.00206524,0.003781596,0.00069378,0.003428923,0.005046057,0.002337547,0.002702768,0.000934899,0.004982616,0.002494586,0.004819725,0.001977568,0.002053528,0.001743727,0.002311782,0.003585101,0.004337067,0.000955812,0.002180739,0.001396255,0.001311231,0.002681576,0.001191802,0.00038511,0.001439998,0.000343049,0.000746157,0.002054177,0.001840482,0.002580509,0.001865979,0.00135589
0.005250603,0.004305622,0.002038478,0.003768601,0.006105878,0.002004266,0.003475797,0.001149105,0.004592023,0.007370075,0.00319753,0.00474984,0.004473918,0.00089611,0.000764351,0.001118921,0.005571884,0.002372798,0.003337871,0.001630326,0.000833333,0.004225746,0.001727154,0.001205678,0.003780046,0.001717079,0.002457263,0.001621962,0.002052808,0.001064521,0.001992656,0,0.00210138,0.001063123,0.004709577,0.001093223,0.004132696,0.001993375,0.003887295,0.001360037,0.002823861,0.001166368,0.001555036,0.003788676,0.000920675,0.002666326,0.001674424,0.00228883,0.002539641,0.002364808
0.005513578,0.002966415,0.003042463,0.002218892,0.005724582,0.002764084,0.002962051,0.001430958,0.003620543,0.001048968,0.002956553,0.002647667,0.004382745,0.001354116,0.002541458,0.006019796,0.001918181,0.000517104,0.001525853,0.002683147,0.0028138,0.002105723,0.001013829,0.001973515,0.002427103,0.001436413,0.005512339,0.001318376,0.000819587,0.001194207,0.002426627,0.002310913,0.002715641,0.002567388,0.005529751,0.003293134,0.00234889,0.0027962,0.001964178,0.003971578,0.001506258,0.001999226,0.001528996,0.000578744,0.001764258,0.001261026,0.000701009,0.0014206,0.002384434,0.001104587
0.007484991,0.010744738,0.006421734,0.003635094,0.001613284,0.004921777,0.001272089,0.000809612,0.002180521,0.001577143,0.001894918,0.001042755,0.004031151,0.00276902,0.000399212,0.003297401,0.003646225,0.004674469,0.005375691,0.001657433,0.001006563,0.00332545,0.00119245,0.002638505,0.003185219,0.001395307,0.00189567,0.001260822,0.003352429,0.000943486,0.002764642,0.006643087,0.003874563,0.002134334,0.001633517,0.002169845,0.002686312,0.002171175,0.00232661,0.003530929,0.002997092,0.001280424,0.002106035,0.00081907,0.001380694,0.001967614,0.001934195,0.001371616,0.001137475,0.001964073
0.009443225,0.00216439,0.002059258,0.002986959,0.006906182,0.001865781,0.003303106,0.000771362,0.004577682,0.00073313,0.002906913,0.004131821,0.002394658,0.002698075,0.002529155,0.001774249,0.003663047,5.29E-05,0.001015081,0.001701288,0.005324238,0.0033509,0.001585839,0.001218769,0.002161181,0.003724934,0.004096584,0.003765179,0.006953285,0.001080048,0.000961842,0.001667616,0.002262788,0.001870265,0.002246479,0.001713501,0.001320593,0.003424109,0.000637468,0.001555345,0.001556611,0.002359353,0.002400792,0.000510325,0.002878715,0.002440109,0.002621641,0.002280675,0.003169544,0.00111957
0.004529961,0.007308029,0.003076113,0.003562786,0.002700093,0.011214466,0.003804032,0.000693978,0.001173388,0.002479659,0.001435341,0.001559356,0.003026796,0.000899957,0.002011001,0.001908701,0.002662172,0.004849927,0.000623304,0.00204581,0.001330293,0.002344284,0.001611782,0.001726394,0.001859197,0.006682788,0.001957677,0.000449813,0.002222255,0.001960107,0.001265181,4.73E-05,0.000759863,0.002694643,0.003717901,0.002898097,0.003558437,0.002114421,0.00259294,0.00160524,0.002087384,0.000756798,0.002132171,0.000935977,0.000716142,0.001756541,0.002326401,0.001328116,0.003275163,0.001214595
0.009226854,0.00648464,0.00479948,0.00687434,0.002929242,0.001570914,0.002610901,0.001474264,0.002957919,0.000849183,0.002110863,0.001971309,0.002400002,0.001353253,0.001487127,0.003767211,0.002354984,0.005458031,0.004597274,0.003728108,0.000954563,0.00297994,0.001840376,0.005643805,0.002179854,0.002327159,0.003981491,0.002513068,0.000935011,0.001363294,0.002548227,0.003634161,0.001889037,0.001980224,0.001389839,0.002791206,0.003052777,0.002627437,5.83E-05,0.002746351,0.002116386,0.002416944,0.00175567,0.00406975,0.000857049,0.001553381,0.002562624,0.002715204,0.000556582,0.001809274
0.008822959,0.003097329,0.005782937,0.003945248,0.008917088,0.002807248,0.00262893,0.001379219,0.003232109,0.004774652,0.002964583,0.001726952,0.002025962,0.002010121,0.001718085,0.001409742,0.003998105,0.001530248,0.004349642,0.003298909,0.000286753,0.001571842,0.002106624,0.002201807,0.002786674,0.002097934,0.003901756,0.000950095,0.002511302,0.002969558,0.001410357,0.000970056,0.001734748,0.001881967,0.000939722,0.00333648,0.000431309,0.002722428,0.002069496,0.001637271,0.002631504,0.0022494,0.002555574,0.000459784,0.00168291,0.00188795,0.00180951,0.002149826,0.001391608,0.001349577
0.003434374,0.002951369,0.004948243,0.003890509,0.005456223,0.001453771,0.002385701,0.002365642,0.003498913,0.000658392,0.003325674,0.001833763,0.001033886,0.004266568,0.00144356,0.005750865,0.00420571,0.001243781,0.007310839,0.003002145,0.000627607,0.003836238,0.001953606,0.001484611,0.001840447,0.005001218,0.000894946,0.006241464,0.001644623,0.00211639,0.004815875,0.006036075,0.001034918,0.003377833,0.002138758,0.003595319,0.0017431,0.001414074,0.001694122,0.002973108,0.001430201,0.003566044,0.000553824,0.003662214,0.001221932,0.00318284,0.003233369,0.001282235,0.003389416,0.002555435
0.003304318,0.002384464,0.007574759,0.002726096,0.001627882,0.00100488,0.005647434,0.004315257,0.002286777,0.003279458,0.002468876,0.001454262,0.001549539,0.004640289,0.005182552,0.00100893,0.001431395,0.003594441,0.001704598,0.001827894,0.002136037,0.001527027,0.000822198,0.001266586,0.000787031,0.0071111,0.000998756,0.001763712,0.004635424,0.002029196,0.001056286,0,0.002984134,0.002657734,0.002192159,0.001454562,0.002082854,0.001670844,0.004579118,0.001115654,0.001723306,0.003533277,0.002177857,0.001145128,0.003063574,0.002928961,0.001980506,0.000908419,0.00362061,0.000985506
0.006101074,0.001329381,0.003711019,0.004584961,0.006233295,0.001677422,0.004106591,0.001377491,0.002202411,0.001207768,0.002687888,0.004078762,0.002539071,0.004799755,0.000894092,0.002938411,0.003308227,0.00354561,0.004361763,0.002270578,0.003488522,0.001908294,0.001677957,0.001074244,0.004330164,0.001248805,0.000975098,0.000829724,0.004712494,0.001847396,0.001676341,0.002027285,0.002283246,0.001706129,0.000568755,0.001108857,0.000976023,0.001848992,0.001943276,0.004267795,0.002787955,0.000357002,0.002221959,0.004365007,0.002126953,0.001006565,0.001000952,0.00188856,0.002655699,0.00174554
0.006698384,0.001875875,0.006010498,0.005633335,0.002279406,0.004795969,0.004110124,0.002363775,0.004816577,0.00430558,0.005752998,0.005115829,0.004025373,0.004501056,0.003535477,0.00140443,0.001959672,0.001342574,0.001916288,0.002996616,0.002958092,0.001498685,0.001384238,0.000742069,0.004393604,0.001119233,0.00230961,0.003511378,0.00401003,0.005207843,0.001272992,0.000287489,0.001317357,0.00225291,0.001412049,0.002202069,0.000597582,0.003355225,0.000390526,0.001655328,0.001018128,0.001196873,0.000678441,0.001195143,0.005154912,0.001563696,0.000976059,0.001046984,0.003137369,0.002062295
0.008993895,0.008207284,0.004403288,0.002746124,0.005521494,0.003693295,0.002458774,0.001932846,0.003080684,0.001944413,0.001369012,0.000929013,0.001563714,0.004745046,0.000513585,0.005834652,0.003536793,0.001215046,0.001298841,0.003948596,0.000863981,0.001324875,0.002101809,0.001318808,0.002710593,0.001271949,0.001183574,0.002791204,0.001122577,0.002546507,0.002146942,0.00531966,0.00280525,0.001132142,0.004792902,0.002704041,0.001158433,0.001189361,0.003012427,0.000985384,0.002123584,0.002554427,0.001003767,0.001852292,0.001125683,0.004350681,0.000898055,0.001866282,0.004674516,0.001001791
0.0060583,0.00656882,0.004724844,0.002574075,0.003291248,0.005254565,0.004190682,0.001374636,0.002459327,0.001559072,0.002767387,0.001224654,0.004654825,0.001728854,0.000550451,0.000592346,0.001875286,0.000883091,0.002488807,0.001385277,0.004148995,0.004747642,0.002212685,0.003063938,0.004043547,0.002309156,0.003376269,0.003771165,0.001993642,0.001574443,0.00130028,0.002183738,0.000948352,0.0023675,0.00153137,0.002750856,0.005183369,0.001167635,0.000726999,0.002084919,0.001446282,0.003678667,0.001593571,0.001103149,0.004525133,0.001701849,0.001076979,0.001398818,0.001748801,0.001093056
0.004944507,0.006642541,0.005163744,0.002435585,0.005512438,0.00371378,0.002657762,0.007748749,0.002042977,0.002104359,0.001711217,0.004015835,0.005591482,0.002207725,0.001937768,0.00502768,0.002436003,0.001061523,0.004919505,0.000955043,0.001420559,0.002250828,0.001617105,0.000938739,0.004556619,0.001246836,0.001045532,0.002201698,0.001557963,0.000742953,0.002208602,0.004965481,0.001968742,0.001365127,0.000946305,0.001690042,0.002461195,0.00283567,0.003802634,0.000869571,0.00347967,0.004022742,0.001172552,0.004061354,0.001882164,0.001454965,0.002362165,0.001883795,0.003829882,0.002988757
0.005617195,0.009123596,0.004480209,0.005103042,0.002211777,0.002517671,0.003340486,0.003267047,0.001758307,0.003395646,0.003434273,0.006473176,0.002528833,0.004098907,0.00301113,0.005189883,0.002664214,0.001277375,0.000607992,0.003312994,0.000718256,0.00262686,0.0006886,0.00693377,0.003969845,0.00115577,0.007326163,0.005311115,0.001373942,0.000773045,0.002629007,0.004635424,0.001603078,0.003858765,0.002273704,0.00034558,0.002454402,0.002279793,9.58E-05,0.002644693,0.002024059,0.001556987,0.001502347,0.001931977,0.00187067,0.001782989,0.00142228,0.001973826,0.001588161,0.001032836
0.003506562,0.002854408,0.005610001,0.003123302,0.008497545,0.004255597,0.00557974,0.002714303,0.002406191,0.003865563,0.002577877,0.001968349,0.001593718,0.002246558,0.003213531,0.001019834,0.001882603,0.001707463,0.001335267,0.002735929,0.003653768,0.004687285,0.001409266,0.003336389,0.00202332,0.001401344,0.001571533,0.001744853,0.003967363,0.006543454,0.002598021,0.002857942,0.004564249,0.001998368,0.001202497,0.002976711,0.000524514,0.001056603,0.001800655,0.005145086,0.002272946,0.000311467,0.00180403,0.000396684,0.003250624,0.001812821,0.001853927,0.000957684,0.000636903,0.000928378
0.00608404,0.001999077,0.005014112,0.005294182,0.006738847,0.00343948,0.003011288,0.00403787,0.002202481,0.001116986,0.002828944,0.003552811,0.002966207,0.00235149,0.005941503,0.001057789,0.001901646,0.001204513,0.0034509,0.003663222,0.001110219,0.004370655,0.002323914,0.001192926,0.003544019,0.001017679,0.004295266,0.003099162,0.00157962,0.003040515,0.002825165,0.008522709,0.001772914,0.001443555,0.001248704,0.002373374,0.000623137,0.002505463,0.001769992,0.001473881,0.002731246,0.001419181,0.001536177,0.002926079,0.00193427,0.001773524,0.001498136,0.001243803,0.001868076,0.001779024
0.006114682,0.005466542,0.005913538,0.00614569,0.00272672,0.001536567,0.002866026,0.001020018,0.003739428,0.003368128,0.002518495,0.001688722,0.006652597,0.001284486,0.002740241,0.002712414,0.002123354,0.000518245,0.003690314,0.002166532,0.002816281,0.002547412,0.001714943,0.004194274,0.004967713,0.004143484,0.000822747,0.002046358,0.002078692,0.000745811,0.00174783,0.000651615,0.003141609,0.001297436,0.003487524,0.000816693,0.002927297,0.002529781,0.003884425,0.001496811,0.002191547,0.001401853,0.002233163,0.003908356,0.00092033,0.001291645,0.001216874,0.002146607,0.000884702,0.00151119
0.006932522,0.004382901,0.004783156,0.005119186,0.002610792,0.001399693,0.003684767,0.002657234,0.001705048,0.001474182,0.003857041,0.001710764,0.004651556,0.007980391,0.002104782,0.001125407,0.002267425,0.00650921,0.00279013,0.001842617,0.000587666,0.00419622,0.004861472,0.00153924,0.003274567,0.002463507,0.000841557,0.003102382,0.004611996,0.002657688,0.002754936,0.001125959,0.000885056,0.003773521,0.000790755,0.001383425,0.000657897,0.001586008,0.000279062,0.001691694,0.001618186,0.002434103,0.002670175,0.000822252,0.002860156,0.001761177,0.001657187,0.003759099,0.001779177,0.004901635
0.003771439,0.002259566,0.005075351,0.005841929,0.001973555,0.004928131,0.003549422,0.003002519,0.003176172,0.004272661,0.002913991,0.003684862,0.00327923,0.001839365,0.000702211,0.000955581,0.003326513,4.20E-05,0.002240048,0.003462385,0.004642066,0.002048905,0.004145334,0.001252802,0.001934369,0.001947073,0.00073886,0.001871255,0.000736707,0.003074274,0.0019384,0.001477017,0.005282457,0.001504036,0.004825869,0.003351106,0.002420101,0.002409636,0.001530866,0.002253507,0.002412017,0.001567568,0.000690366,0.001828291,0.001891043,0.001553239,0.00211186,0.001398632,0.000429716,0.002942366
0.006818032,0.004477142,0.00468449,0.005886353,0.001273458,0.003764109,0.002903629,0.003733851,0.00188432,0.001743421,0.001572207,0.002416642,0.001976108,0.002637774,0.001149499,0.00301592,0.001706592,0.000508143,0.0019567,0.002324426,0.003948361,0.003655017,0.003510063,0.001102614,0.001441214,0.001543838,0.000645946,0.001978191,0.001252987,0.00056695,0.002519828,0.001745059,0.001222727,0.001807284,0.001390078,0.003601951,0.002532269,0.000951571,0.000959562,0.001713482,0.001718349,0.002554427,0.0004367,0.000686224,0.003812107,0.001543987,0.005400024,0.001240144,0.002782932,0.003806623
0.005734594,0.001008066,0.003851171,0.002596974,0.001896668,0.004572984,0.002092522,0.00175865,0.003032388,0.003424068,0.0037164,0.001622321,0.003957502,0.00341117,0.000552278,0.000205271,0.003234257,0.003226647,0.001278576,0.001882437,0.004974215,0.001373418,0.001534434,0.006413053,0.001476633,0.002053946,0.001253817,0.002047537,0.000746758,0.002318588,0.00128407,4.40E-05,0.005303548,0.00140654,0.001401553,0.001342593,0.001141125,0.001257187,0.002357577,0.000835279,0.001175165,0.000436279,0.00177521,0.001217748,0.002209479,0.001068625,0.002850413,0.002010953,0.001171752,0.00167925
0.007604367,0.002133142,0.002648391,0.0041364,0.003292524,0.006035705,0.004296395,0.001081743,0.003477808,0.00454274,0.002149323,0.00375326,0.001330357,0.00522053,0.004902905,0.001471165,0.001820269,0.000834002,0.004069185,0.003266717,0.001342666,0.002207133,0.002949721,0.001126228,0.001607004,0.001447912,0.003532707,0.002565908,0.007833613,0.000918071,0.002336654,0.00226907,0.00294297,0.002151763,0.001257385,0.004736113,0.002542289,0.001822506,0.001637231,0.001504949,0.002539746,0.002247857,0.001789655,0.000369669,0.002339346,0.001851879,0.00095749,0.002447329,0.003377547,0.003495423
0.002255197,0.00383362,0.004797434,0.007445864,0.002781384,0.002097459,0.004330564,0.001253924,0.001866171,0.000891413,0.001787715,0.001596486,0.001093697,0.001147115,0.00366896,0.002829492,0.001485166,0.000817606,0.005184449,0.00162011,0.00184189,0.002721661,0.001214595,0.00150266,0.004136168,0.00334101,0.000553563,0.002352822,0.002305924,0.001230023,0.002521531,0.000778152,0.002424277,0.002989453,0.001548911,0.002643558,0.005200926,0.001362398,0.001365878,0.00255119,0.001954533,0.001267812,0.001656211,0.001843357,0.001472134,0.001804676,0.000763267,0.001961962,0.001455092,0.0024982
0.004669014,0.002786307,0.002816194,0.004253753,0.001577426,0.002397781,0.002095748,0.001156908,0.003939728,0.003467612,0.001823222,0.005845797,0.002847601,0.00204675,0.000766742,0.001159291,0.003362279,0.003406616,0.003891937,0.001602105,0.004744075,0.004470302,0.002598653,0.002912779,0.002626811,0.003687496,0.000998877,0.00139069,0.000952977,0.001878144,0.002664127,0.000462678,0.00191025,0.002775879,0.005514398,0.001228942,0.005546331,0.001985016,0.001907265,0.003472271,0.002099916,0.003282583,0.002618063,0.001840691,0.002082986,0.001390509,0.001711844,0.001184219,0.00087326,0.000875415
0.003056027,0.006053353,0.00454146,0.004166995,0.003048002,0.005319215,0.003690291,0.002753935,0.004139611,0.003810906,0.001536449,0.001264108,0.00318895,0.001763696,0.005236696,0.002597523,0.001568226,0.000153106,0.000446338,0.002976448,0.001227298,0.001614619,0.001958478,0.003226399,0.002032812,0.001364087,0.00072263,0.002349203,0.003749898,0.005642059,0.001367186,0.000900016,0.001692771,0.002877134,0.000992925,0.00057574,0.00307395,0.001640245,0.00177882,0.001658963,0.001418887,0.000617678,0.002969107,0.003725409,0.00045328,0.001977599,0.001112504,0.002555013,0.002070625,0.000901877
0.005003218,0.002588453,0.003738996,0.00443615,0.004837958,0.006044993,0.003066749,0.001693184,0.003646863,0.001286991,0.005049735,0.002839108,0.005464963,0.001133667,0.000874104,0.004215148,0.002188591,8.37E-05,0.00730099,0.002893444,0.001769548,0.002575246,0.0043631,0.003805674,0.002793664,0.002503003,0.001416036,0.002721707,0.002546345,0.002394911,0.002359099,0.000272812,0.002631735,0.001009395,0.000889953,0.001539141,0.005165368,0.002858661,0.001346697,0.001618061,0.000894178,0.001471539,0.001015171,0.004839399,0.000790123,0.002097471,0.001094803,0.001718848,0.003612041,0.001175477
0.006508709,0.005592576,0.007213462,0.004018735,0.002315505,0.003624443,0.000906495,0.006330982,0.003044165,0.002825427,0.004933756,0.003322364,0.0019803,0.002379218,0.001452379,0.001836528,0.002563069,0.009120893,0.001145655,0.003507013,0.004178726,0.002948869,0.001571461,0.001040748,0.000711945,0.00398619,0.001187585,0.001902477,0.001204061,0.002112941,0.004263905,0.002612317,0.001468111,0.001492326,0.005008359,0.004051228,0.002515777,0.001975403,0.002634376,0.001933632,0.002618656,0.000101453,0.001420305,0.001144951,0.002404257,0.001499213,0.000981496,0.002379155,0.000914954,0.000387558
0.005993483,0.004498837,0.002681813,0.009110343,0.002512531,0.006416218,0.002088112,0.001221841,0.002691076,0.000583986,0.003281148,0.002459109,0.002489967,0.002330113,0.003350748,0.005070803,0.001983705,0.000838491,0.004545727,0.00193337,0.001055672,0.003392084,0.001717868,0.001582661,0.002431373,0.001823991,0.006153666,0.001310002,0.003972962,0.004761751,0.001585451,0.00020486,0.003412868,0.002360395,0.001562359,0.005135593,0.001102878,0.000860786,0.000905132,0.001841622,0.001556977,0.001573407,0.000529736,0.001611707,0.001301141,0.001695163,0.000818851,0.001258305,0.001752654,0.001430472
0.011806557,0.003401373,0.002292043,0.004321351,0.002586588,0.003119294,0.001792393,0.001329091,0.00338808,0.001706456,0.001828373,0.003203385,0.002355295,0.006103547,0.004208611,0.001098248,0.00282983,0.00492361,0.003662611,0.003503366,0.001894097,0.001528649,0.004037609,0.005081608,0.001585958,0.001699894,0.001049473,0.003252852,0.003620146,0.000742452,0.00379646,0.002938873,0.003005972,0.001874173,0.001564061,0.002363624,0.002936291,0.001376657,0.000553369,0.000964224,0.001570893,0.000849412,0.003012168,0.003076538,0.001745727,0.002536711,0.001012882,0.00253243,0.000906308,0.001068561
0.004918007,0.003003392,0.006685928,0.00332386,0.003048321,0.005910916,0.003069086,0.00123189,0.002790627,0.002888967,0.001962448,0.001080965,0.008988946,0.001144383,0.002091048,0.003135,0.002203126,0.000732302,0.001403868,0.003214982,0.000985843,0.001958488,0.003789497,0.001318551,0.001347773,0.002433944,0.001669443,0.002993689,0.001240058,0.002441485,0.001838722,0.000401254,0.001340199,0.002893654,0.004623226,0.001850272,0.002053752,0.002885858,0.004784437,0.001656888,0.002412181,0.001820624,0.00231193,0.000475973,0.001618473,0.002033743,0.001439156,0.004055811,0.003581546,0.000648134
0.007233324,0.001192356,0.004885728,0.002518384,0.002446478,0.003292249,0.002895501,0.00126076,0.001911074,0.004790017,0.002167627,0.001301956,0.001828196,0.00549555,0.001824316,0.002860267,0.006073544,0.000889802,0.002259698,0.002185684,0.001851875,0.00253535,0.001418435,0.001829033,0.002667151,0.002145528,0.000737858,0.003460365,0.001900341,0.001169091,0.001266058,0.003121678,0.004239696,0.002082677,0.002198028,0.002854418,0.000896675,0.002107561,0.002681801,0.0013925,0.002079335,0.001587093,0.003516978,0.001028637,0.000469537,0.001064457,0.001779105,0.002444091,0.003453664,0.001923905
0.004031153,0.00246416,0.00417384,0.00359645,0.001765834,0.003272537,0.002731993,0.005342315,0.003652657,0.002456766,0.002130499,0.003785944,0.001946421,0.003841656,0.002441022,0.000463625,0.002414205,0.002521007,0.001642243,0.002122858,0.003886784,0.001490177,0.00216915,0.005007056,0.003622394,0.001136848,0.002226819,0.002548987,0.002027784,0.001692442,0.002120968,0.004462394,0.003776212,0.002525395,0.007209505,0.000555334,0.001259921,0.001422185,9.64E-05,0.002022004,0.00192913,0.001918239,0.001807247,0.000891807,0.002073363,0.001864075,0.003350936,0.001118662,0.001732723,0.000913426
0.005564593,0.004843119,0.003825337,0.004017867,0.006509466,0.003274466,0.003259284,0.001619933,0.003084349,0.001395392,0.003827771,0.004467996,0.00149803,0.001273416,0.002182876,0.002707169,0.004379224,0.006399511,0.00159312,0.00441378,0.002023852,0.003700015,0.00180698,0.003125415,0.004433838,0.003027595,0.000540778,0.004103936,0.000970389,0.002295124,0.00211159,0.000331823,0.001296815,0.00168922,0.004534376,0.00436386,0.001391555,0.001819046,0.00190518,0.001462041,0.001821897,0.002542425,0.002181735,0.000843914,0.001185142,0.001630588,0.001489415,0.002433638,0.002519879,0.001360527
0.00571207,0.006805959,0.005039305,0.004233387,0.003145014,0.004737657,0.003505819,0.004735196,0.00481732,0.00096266,0.001119704,0.006292954,0.004041344,0.001099634,0.003934263,0.009145291,0.002449304,0,0.001446935,0.004307153,0.003760108,0.00222492,0.001054801,0.001550305,0.002317519,0.003861951,0.002564365,0.001494546,0.002697948,0.001659196,0.002305837,0.004004462,0.003046533,0.002025723,0.001492148,0.002654062,0.00142774,0.002261168,0.005124536,0.001096655,0.001524304,0.003113875,0.00203028,0.00073067,0.0018978,0.00193852,0.001850949,0.002534579,0.002290405,0.001683174
0.002885685,0.002544319,0.006613433,0.004966401,0.001681017,0.002042039,0.004121162,0.007043068,0.004050548,0.000770223,0.003598319,0.00444031,0.003253532,0.002337921,0.001898176,0.001408146,0.001435977,0.006292556,0.001377756,0.001839871,0.002042347,0.002342754,0.002153083,0.000781576,0.001650436,0.001260706,0.004219799,0.00230337,0.002058006,0.00158509,0.003439917,0.001063733,0.001717617,0.000974317,0.00084566,0.003078004,0.004523056,0.001367712,0.000610656,0.002544802,0.001837119,0.003495302,0.003479272,0.001141656,0.003231457,0.002081836,0.002101577,0.001387792,0.001287142,0.000714098
0.003907771,0.003497865,0.003070134,0.008336456,0.003404353,0.007441411,0.002996091,0.006046494,0.001790251,0.00430834,0.003421508,0.00252553,0.000930041,0.00194683,0.001639349,0.001724141,0.006585542,0.002976227,0.001053784,0.001430898,0.004503192,0.002465898,0.001372153,0.000790655,0.001763149,0.001760777,0.000639146,0.001848065,0.00216664,0.00335217,0.002372132,0.000487357,0.002405203,0.00294793,0.001430341,0.001888093,0.003187989,0.000791033,0.000385234,0.002650719,0.002781628,0.000675513,0.001880193,0.004886949,0.000602213,0.001819188,0.00253153,0.000758759,0.001994972,0.000948381
0.006201095,0.004382835,0.002143988,0.003983276,0.001955193,0.006462137,0.003069375,0.001633619,0.003951385,0.003215312,0.003480847,0.000802797,0.001470777,0.001654946,0.003013281,0.002305567,0.002878891,0.002103812,0.002734031,0.002149232,0.001648817,0.003090836,0.004114285,0.001779278,0.003036793,0.001079336,0.002344236,0.002360352,0.002715989,0.002350595,0.002213694,0.003573356,0.000834359,0.002931479,0.000650134,0.001285316,0.004948668,0.002723982,0.001480104,0.001462393,0.003258313,0.001267773,0.002201194,0.000357913,0.000740963,0.000808841,0.002259381,0.00075247,0.001741209,0.000834446
0.0046169,0.00251481,0.002588302,0.001988255,0.007691699,0.002491327,0.004253484,0.002231003,0.001624035,0.002977563,0.002561486,0.003255008,0.002236073,0.001846442,0.001022437,0.003696076,0.00521076,0.002082381,0.005924093,0.002540446,0.002530507,0.003011271,0.002425696,0.00187882,0.002075072,0.000547422,0.001807882,0.001889094,0.003483164,0.001217044,0.001392779,0.004015754,0.000471737,0.001306981,0.0023394,0.004193033,0.001831096,0.003120056,0.002052026,0.001366817,0.003499305,0.000367737,0.003200111,0.000944385,0.001717583,0.001777196,0.000966733,0.001663398,0.001098641,0.001194326
0.010238571,0.005902151,0.003498747,0.003915547,0.005514703,0.004437173,0.002317102,0.003290444,0.00476888,0.001491374,0.002455439,0.001793458,0.002392408,0.007474099,0.000508083,0.000961504,0.001722203,0.004161714,0.001194348,0.003692436,0.004076242,0.003500162,0.001919835,0.00184464,0.002061309,0.004325736,0.001623643,0.005455644,0.003813766,0.00409408,0.002146413,0.004684636,0.00253772,0.002711047,0.001461192,0.003896328,0.001193873,0.003343235,0.000888464,0.00272116,0.001607143,0.00311556,0.001479061,0.001887936,0.002597502,0.002507727,0.001474502,0.001078692,0.002658455,0.000581554
0.003148162,0.004346356,0.004408246,0.002848502,0.004365088,0.005214818,0.002946715,0.001786917,0.002847131,0.00374435,0.001430243,0.002416168,0.002345298,0.00357772,0.001007922,0.003004393,0.001232427,0.004300965,0.00467961,0.002315086,0.001474902,0.001605405,0.000934366,0.004111998,0.001924795,0.001187567,0.001644433,0.003781934,0.001147509,0.002021868,0.001375848,0.004002881,0.004794639,0.002528282,0.005370951,0.003719791,0.004638017,0.002143168,0.003345846,0.002720574,0.001977606,0.00475215,0.001473369,0.001307629,0.001041348,0.001251929,0.002085553,0.003000221,0.002377011,0.002559425
0.007236194,0.007773971,0.004810095,0.002174189,0.003599856,0.004337125,0.003780707,0.00236872,0.004686236,0.005580984,0.003994571,0.000724,0.0013489,0.003164174,0.002912531,0.002704412,0.005003656,0.004550346,0.006405989,0.004516299,0.002351255,0.002068954,0.001195218,0.003877338,0.005699014,0.001382381,0.001770432,0.002255191,0.00085673,0.001076197,0.002379046,0.00142788,0.001704327,0.002030243,0.001153085,0.002420139,0.000725613,0.001662821,0.000591795,0.001437714,0.000645631,0.000138339,0.000667668,0.001010167,0.002887902,0.001365554,0.002612517,0.002011791,0.000580051,0.000974076
0.006430412,0.003324726,0.003414787,0.002633129,0.001580263,0.000761023,0.004057836,0.008991298,0.002797275,0.0051518,0.004863821,0.003881728,0.001607006,0.000781975,0.000840286,0.000953047,0.00166294,0.003716687,0.004421786,0.002100368,0.002005168,0.003228865,0.003286056,0.003017155,0.002114824,0.004422303,0.003997069,0.001083431,0.000925138,0.001296719,0.000942864,0.002072299,0.001561504,0.001333735,0.000658001,0.003290608,0.001931664,0.002574491,0.001211137,0.001325728,0.001218313,0.005815257,0.002353689,0.001986523,0.00171917,0.001773474,0.003063156,0.002303332,0.001407001,0.002581079
