,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
mixed_clr_1e-09,mixed,clr,1e-09,474.74199295043945,0.8916372202591284,0.9293286219081273,0.9481743227326266,0.9634864546525324,0.9740871613663133,0.8916372202591284,0.8916372202591284
mixed_clr_1e-08,mixed,clr,1e-08,476.9804251194,0.8916372202591284,0.9305064782096584,0.9481743227326266,0.9623085983510011,0.9740871613663133,0.8916372202591284,0.8916372202591284
mixed_clr_1e-07,mixed,clr,1e-07,509.8675398826599,0.8916372202591284,0.9293286219081273,0.9469964664310954,0.9634864546525324,0.9740871613663133,0.8916372202591284,0.8916372202591284
mixed_clr_1e-06,mixed,clr,1e-06,579.6985001564026,0.8916372202591284,0.928150765606596,0.9481743227326266,0.9634864546525324,0.9729093050647821,0.8916372202591284,0.8916372202591284
mixed_clr_1e-05,mixed,clr,1e-05,591.8413660526276,0.8916372202591284,0.9269729093050648,0.9469964664310954,0.9623085983510011,0.9740871613663133,0.8916372202591284,0.8916372202591284
mixed_clr_0.0001,mixed,clr,0.0001,595.3518283367157,0.8916372202591284,0.9269729093050648,0.9469964664310954,0.9623085983510011,0.9740871613663133,0.8916372202591284,0.8916372202591284
mixed_clr_0.001,mixed,clr,0.001,594.3627860546112,0.8916372202591284,0.9305064782096584,0.9469964664310954,0.9634864546525324,0.9752650176678446,0.8916372202591284,0.8916372202591284
mixed_clr_0.01,mixed,clr,0.01,600.3025140762329,0.8916372202591284,0.9246171967020024,0.9481743227326266,0.9646643109540636,0.9752650176678446,0.8916372202591284,0.8916372202591284
mixed_clr_0.1,mixed,clr,0.1,609.11288022995,0.889281507656066,0.9305064782096584,0.9517078916372202,0.9623085983510011,0.9764428739693758,0.889281507656066,0.889281507656066
mixed_clr_1,mixed,clr,1.0,644.7873742580414,0.8798586572438163,0.9151943462897526,0.9422850412249706,0.9611307420494699,0.9752650176678446,0.8798586572438163,0.8798586572438163
mixed_clr_10,mixed,clr,10.0,834.1429438591003,0.6207302709069493,0.7279151943462897,0.7656065959952886,0.823321554770318,0.9140164899882215,0.6207302709069493,0.6207302709069493
mixed_clr_100,mixed,clr,100.0,891.3545958995819,0.3321554770318021,0.4016489988221437,0.47703180212014135,0.568904593639576,0.7008244994110718,0.3321554770318021,0.3321554770318021
mixed_clr_1000,mixed,clr,1000.0,894.1433711051941,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6925795053003534,0.18256772673733804,0.18256772673733804
mixed_multiplicative_replacement_0,mixed,multiplicative_replacement,0.0,448.2397208213806,0.856301531213192,0.9069493521790342,0.9375736160188457,0.9552414605418139,0.9740871613663133,0.856301531213192,0.856301531213192
mixed_multiplicative_replacement_1e-10,mixed,multiplicative_replacement,1e-10,514.3939292430878,0.8539458186101295,0.9093050647820966,0.9375736160188457,0.9552414605418139,0.9740871613663133,0.8539458186101295,0.8539458186101295
mixed_multiplicative_replacement_1e-09,mixed,multiplicative_replacement,1e-09,530.2922501564026,0.8539458186101295,0.9057714958775029,0.9352179034157833,0.9564193168433451,0.9740871613663133,0.8539458186101295,0.8539458186101295
mixed_multiplicative_replacement_1e-08,mixed,multiplicative_replacement,1e-08,485.0870966911316,0.8527679623085983,0.9045936395759717,0.9363957597173145,0.9540636042402827,0.9740871613663133,0.8527679623085983,0.8527679623085983
mixed_multiplicative_replacement_1e-07,mixed,multiplicative_replacement,1e-07,518.2422940731049,0.8539458186101295,0.9045936395759717,0.9352179034157833,0.9575971731448764,0.9740871613663133,0.8539458186101295,0.8539458186101295
mixed_multiplicative_replacement_1e-06,mixed,multiplicative_replacement,1e-06,636.6999399662018,0.8468786808009423,0.9034157832744405,0.9293286219081273,0.950530035335689,0.9752650176678446,0.8468786808009423,0.8468786808009423
mixed_multiplicative_replacement_1e-05,mixed,multiplicative_replacement,1e-05,701.5161190032959,0.8409893992932862,0.9034157832744405,0.9305064782096584,0.950530035335689,0.9740871613663133,0.8409893992932862,0.8409893992932862
mixed_multiplicative_replacement_0.0001,mixed,multiplicative_replacement,0.0001,872.8429439067841,0.8244994110718492,0.8869257950530035,0.9151943462897526,0.944640753828033,0.9693757361601885,0.8244994110718492,0.8244994110718492
mixed_multiplicative_replacement_0.001,mixed,multiplicative_replacement,0.001,961.8619549274445,0.5064782096584217,0.6996466431095406,0.7573616018845701,0.8032979976442874,0.8881036513545347,0.5064782096584217,0.5064782096584217
mixed_multiplicative_replacement_0.01,mixed,multiplicative_replacement,0.01,914.4301249980927,0.2850412249705536,0.4028268551236749,0.47703180212014135,0.5677267373380448,0.7008244994110718,0.2850412249705536,0.2850412249705536
mixed_multiplicative_replacement_0.1,mixed,multiplicative_replacement,0.1,898.7569699287415,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_multiplicative_replacement_1,mixed,multiplicative_replacement,1.0,897.2414493560791,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_multiplicative_replacement_10,mixed,multiplicative_replacement,10.0,902.8499982357025,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6866902237926973,0.18256772673733804,0.18256772673733804
mixed_multiplicative_replacement_100,mixed,multiplicative_replacement,100.0,899.5973238945007,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_multiplicative_replacement_1000,mixed,multiplicative_replacement,1000.0,899.3421981334686,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6949352179034158,0.18256772673733804,0.18256772673733804
mixed_raw_0,mixed,raw,0.0,81.94301795959473,0.8951707891637221,0.9305064782096584,0.950530035335689,0.9634864546525324,0.9787985865724381,0.8951707891637221,0.8951707891637221
mixed_raw_1e-10,mixed,raw,1e-10,117.39918899536133,0.8963486454652533,0.9328621908127208,0.9552414605418139,0.967020023557126,0.9811542991755006,0.8963486454652533,0.8963486454652533
mixed_raw_1e-09,mixed,raw,1e-09,117.28810000419617,0.8987043580683156,0.9352179034157833,0.9517078916372202,0.9658421672555948,0.9799764428739693,0.8987043580683156,0.8987043580683156
mixed_raw_1e-08,mixed,raw,1e-08,117.27017188072205,0.8975265017667845,0.934040047114252,0.9552414605418139,0.967020023557126,0.9799764428739693,0.8975265017667845,0.8975265017667845
mixed_raw_1e-07,mixed,raw,1e-07,128.56599521636963,0.8916372202591284,0.9328621908127208,0.9493521790341578,0.9634864546525324,0.9787985865724381,0.8916372202591284,0.8916372202591284
mixed_raw_1e-06,mixed,raw,1e-06,181.36807107925415,0.8928150765606596,0.9269729093050648,0.9469964664310954,0.9634864546525324,0.9799764428739693,0.8928150765606596,0.8928150765606596
mixed_raw_1e-05,mixed,raw,1e-05,325.1113340854645,0.8939929328621908,0.9305064782096584,0.9469964664310954,0.9634864546525324,0.9787985865724381,0.8939929328621908,0.8939929328621908
mixed_raw_0.0001,mixed,raw,0.0001,550.1481420993805,0.8916372202591284,0.9234393404004712,0.9469964664310954,0.9611307420494699,0.9776207302709069,0.8916372202591284,0.8916372202591284
mixed_raw_0.001,mixed,raw,0.001,636.7753260135651,0.889281507656066,0.9257950530035336,0.9458186101295641,0.9634864546525324,0.9776207302709069,0.889281507656066,0.889281507656066
mixed_raw_0.01,mixed,raw,0.01,648.207277059555,0.8963486454652533,0.9305064782096584,0.9481743227326266,0.9634864546525324,0.9764428739693758,0.8963486454652533,0.8963486454652533
mixed_raw_0.1,mixed,raw,0.1,655.6861040592194,0.8833922261484098,0.9269729093050648,0.9434628975265018,0.9611307420494699,0.9764428739693758,0.8833922261484098,0.8833922261484098
mixed_raw_1,mixed,raw,1.0,833.1630170345306,0.6230859835100118,0.734982332155477,0.7797408716136631,0.8374558303886925,0.9128386336866903,0.6230859835100118,0.6230859835100118
mixed_raw_10,mixed,raw,10.0,4822.376377820969,0.18374558303886926,0.3486454652532391,0.47703180212014135,0.5677267373380448,0.6937573616018846,0.18374558303886926,0.18374558303886926
mixed_raw_100,mixed,raw,100.0,13259.583817005157,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_raw_1000,mixed,raw,1000.0,905.9565351009369,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_standard_scalar_0,mixed,standard_scalar,0.0,82.98007225990295,0.8881036513545347,0.9246171967020024,0.9481743227326266,0.9634864546525324,0.9787985865724381,0.8881036513545347,0.8881036513545347
mixed_standard_scalar_1e-10,mixed,standard_scalar,1e-10,83.0047652721405,0.8881036513545347,0.9246171967020024,0.950530035335689,0.9646643109540636,0.9787985865724381,0.8881036513545347,0.8881036513545347
mixed_standard_scalar_1e-09,mixed,standard_scalar,1e-09,85.55613112449646,0.8881036513545347,0.9257950530035336,0.9493521790341578,0.9658421672555948,0.9752650176678446,0.8881036513545347,0.8881036513545347
mixed_standard_scalar_1e-08,mixed,standard_scalar,1e-08,93.96789503097534,0.8881036513545347,0.9234393404004712,0.9469964664310954,0.9623085983510011,0.9776207302709069,0.8881036513545347,0.8881036513545347
mixed_standard_scalar_1e-07,mixed,standard_scalar,1e-07,115.87402415275574,0.8881036513545347,0.9222614840989399,0.9434628975265018,0.9634864546525324,0.9729093050647821,0.8881036513545347,0.8881036513545347
mixed_standard_scalar_1e-06,mixed,standard_scalar,1e-06,176.43644332885742,0.8845700824499411,0.9187279151943463,0.9363957597173145,0.9575971731448764,0.9729093050647821,0.8845700824499411,0.8845700824499411
mixed_standard_scalar_1e-05,mixed,standard_scalar,1e-05,321.3281829357147,0.8857479387514723,0.917550058892815,0.9352179034157833,0.9564193168433451,0.9752650176678446,0.8857479387514723,0.8857479387514723
mixed_standard_scalar_0.0001,mixed,standard_scalar,0.0001,547.2795860767365,0.8822143698468787,0.9163722025912838,0.934040047114252,0.9552414605418139,0.9764428739693758,0.8822143698468787,0.8822143698468787
mixed_standard_scalar_0.001,mixed,standard_scalar,0.001,637.0651180744171,0.8833922261484098,0.9163722025912838,0.9375736160188457,0.9575971731448764,0.9740871613663133,0.8833922261484098,0.8833922261484098
mixed_standard_scalar_0.01,mixed,standard_scalar,0.01,648.5118126869202,0.8845700824499411,0.9187279151943463,0.934040047114252,0.9564193168433451,0.9729093050647821,0.8845700824499411,0.8845700824499411
mixed_standard_scalar_0.1,mixed,standard_scalar,0.1,649.889152765274,0.8857479387514723,0.9199057714958775,0.9399293286219081,0.9564193168433451,0.9752650176678446,0.8857479387514723,0.8857479387514723
mixed_standard_scalar_1,mixed,standard_scalar,1.0,795.1727900505066,0.833922261484099,0.8881036513545347,0.9081272084805654,0.9316843345111896,0.9540636042402827,0.833922261484099,0.833922261484099
mixed_standard_scalar_10,mixed,standard_scalar,10.0,889.9861011505127,0.336866902237927,0.4416961130742049,0.5053003533568905,0.6878680800942285,0.8162544169611308,0.336866902237927,0.336866902237927
mixed_standard_scalar_100,mixed,standard_scalar,100.0,896.7923638820648,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.568904593639576,0.7243816254416962,0.18256772673733804,0.18256772673733804
mixed_standard_scalar_1000,mixed,standard_scalar,1000.0,896.5078201293945,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6831566548881036,0.18256772673733804,0.18256772673733804
mixed_total_sum_0,mixed,total_sum,0.0,492.7564058303833,0.8551236749116607,0.9081272084805654,0.9352179034157833,0.9552414605418139,0.9740871613663133,0.8551236749116607,0.8551236749116607
mixed_total_sum_1e-10,mixed,total_sum,1e-10,514.3425390720367,0.856301531213192,0.9104829210836278,0.9363957597173145,0.9528857479387515,0.9740871613663133,0.856301531213192,0.856301531213192
mixed_total_sum_1e-09,mixed,total_sum,1e-09,526.5170860290527,0.8527679623085983,0.9057714958775029,0.9375736160188457,0.9528857479387515,0.9740871613663133,0.8527679623085983,0.8527679623085983
mixed_total_sum_1e-08,mixed,total_sum,1e-08,508.3767170906067,0.8551236749116607,0.9081272084805654,0.9352179034157833,0.9564193168433451,0.9729093050647821,0.8551236749116607,0.8551236749116607
mixed_total_sum_1e-07,mixed,total_sum,1e-07,520.4515068531036,0.8515901060070671,0.9045936395759717,0.934040047114252,0.9564193168433451,0.9729093050647821,0.8515901060070671,0.8515901060070671
mixed_total_sum_1e-06,mixed,total_sum,1e-06,530.1483640670776,0.8433451118963486,0.9034157832744405,0.9305064782096584,0.9517078916372202,0.9752650176678446,0.8433451118963486,0.8433451118963486
mixed_total_sum_1e-05,mixed,total_sum,1e-05,720.3429679870605,0.8421672555948174,0.8998822143698468,0.9305064782096584,0.950530035335689,0.9752650176678446,0.8421672555948174,0.8421672555948174
mixed_total_sum_0.0001,mixed,total_sum,0.0001,832.0117871761322,0.8268551236749117,0.889281507656066,0.9163722025912838,0.944640753828033,0.9693757361601885,0.8268551236749117,0.8268551236749117
mixed_total_sum_0.001,mixed,total_sum,0.001,928.0779340267181,0.49823321554770317,0.6843345111896348,0.7561837455830389,0.806831566548881,0.8963486454652533,0.49823321554770317,0.49823321554770317
mixed_total_sum_0.01,mixed,total_sum,0.01,918.6255919933319,0.2756183745583039,0.39811542991755006,0.47703180212014135,0.568904593639576,0.7008244994110718,0.2756183745583039,0.2756183745583039
mixed_total_sum_0.1,mixed,total_sum,0.1,901.4307508468628,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_total_sum_1,mixed,total_sum,1.0,902.1994051933289,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_total_sum_10,mixed,total_sum,10.0,9773.349842071533,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
mixed_total_sum_100,mixed,total_sum,100.0,17199.101627111435,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.690223792697291,0.18256772673733804,0.18256772673733804
mixed_total_sum_1000,mixed,total_sum,1000.0,9799.942090034485,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6949352179034158,0.18256772673733804,0.18256772673733804
random_forest_binary_0,random_forest,binary,0.0,16.25630474090576,0.7809187279151943,0.8763250883392226,0.9163722025912838,0.9434628975265018,0.967020023557126,0.7820965842167256,0.7820965842167256
random_forest_binary_1e-10,random_forest,binary,1e-10,50.68867516517639,0.7820965842167256,0.8775029446407538,0.9104829210836278,0.9387514723203769,0.9681978798586572,0.7820965842167256,0.7820965842167256
random_forest_binary_1e-09,random_forest,binary,1e-09,50.829801082611084,0.7785630153121319,0.8751472320376914,0.9104829210836278,0.9422850412249706,0.9681978798586572,0.7785630153121319,0.7785630153121319
random_forest_binary_1e-08,random_forest,binary,1e-08,50.956576108932495,0.7809187279151943,0.8751472320376914,0.9081272084805654,0.9411071849234394,0.9693757361601885,0.7797408716136631,0.7797408716136631
random_forest_binary_1e-07,random_forest,binary,1e-07,61.654744148254395,0.7502944640753828,0.850412249705536,0.8939929328621908,0.9328621908127208,0.9681978798586572,0.7502944640753828,0.7502944640753828
random_forest_binary_1e-06,random_forest,binary,1e-06,114.67714881896973,0.673733804475854,0.7962308598351001,0.8515901060070671,0.901060070671378,0.9458186101295641,0.673733804475854,0.673733804475854
random_forest_binary_1e-05,random_forest,binary,1e-05,260.5382101535797,0.6619552414605419,0.7926972909305064,0.839811542991755,0.8998822143698468,0.950530035335689,0.6619552414605419,0.6619552414605419
random_forest_binary_0.0001,random_forest,binary,0.0001,484.8030061721802,0.6619552414605419,0.7832744405182568,0.8386336866902238,0.8939929328621908,0.9458186101295641,0.6619552414605419,0.6619552414605419
random_forest_binary_0.001,random_forest,binary,0.001,571.4950730800629,0.6619552414605419,0.7891637220259128,0.8386336866902238,0.8951707891637221,0.9481743227326266,0.6619552414605419,0.6619552414605419
random_forest_binary_0.01,random_forest,binary,0.01,582.838702917099,0.6584216725559482,0.7915194346289752,0.8445229681978799,0.901060070671378,0.9481743227326266,0.6584216725559482,0.6584216725559482
random_forest_binary_0.1,random_forest,binary,0.1,583.4731020927429,0.6631330977620731,0.7856301531213192,0.8445229681978799,0.8987043580683156,0.9517078916372202,0.6643109540636042,0.6643109540636042
random_forest_binary_1,random_forest,binary,1.0,659.174901008606,0.3133097762073027,0.4711425206124853,0.5371024734982333,0.6760895170789164,0.8115429917550059,0.3133097762073027,0.3133097762073027
random_forest_binary_10,random_forest,binary,10.0,684.2775058746338,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6831566548881036,0.18256772673733804,0.18256772673733804
random_forest_binary_100,random_forest,binary,100.0,683.8197770118713,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6796230859835101,0.18256772673733804,0.18256772673733804
random_forest_binary_1000,random_forest,binary,1000.0,679.0429120063782,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
random_forest_clr_0,random_forest,clr,0.0,412.4736759662628,0.7243816254416962,0.8351001177856302,0.8716136631330977,0.9151943462897526,0.950530035335689,0.7243816254416962,0.7243816254416962
random_forest_clr_1e-10,random_forest,clr,1e-10,412.17064237594604,0.7255594817432274,0.8362779740871613,0.872791519434629,0.9093050647820966,0.9481743227326266,0.7255594817432274,0.7255594817432274
random_forest_clr_1e-09,random_forest,clr,1e-09,412.6706659793854,0.7314487632508834,0.8362779740871613,0.8657243816254417,0.9128386336866903,0.9517078916372202,0.7302709069493521,0.7302709069493521
random_forest_clr_1e-08,random_forest,clr,1e-08,415.41181993484497,0.7243816254416962,0.8351001177856302,0.8716136631330977,0.9045936395759717,0.9469964664310954,0.7232037691401649,0.7232037691401649
random_forest_clr_1e-07,random_forest,clr,1e-07,448.347697019577,0.7208480565371025,0.8386336866902238,0.8751472320376914,0.9069493521790342,0.9481743227326266,0.7208480565371025,0.7208480565371025
random_forest_clr_1e-06,random_forest,clr,1e-06,518.730474948883,0.7243816254416962,0.833922261484099,0.872791519434629,0.911660777385159,0.9493521790341578,0.7243816254416962,0.7243816254416962
random_forest_clr_1e-05,random_forest,clr,1e-05,532.1851680278778,0.7255594817432274,0.8445229681978799,0.8751472320376914,0.911660777385159,0.9517078916372202,0.7255594817432274,0.7255594817432274
random_forest_clr_0.0001,random_forest,clr,0.0001,533.3775429725647,0.7243816254416962,0.8327444051825678,0.8751472320376914,0.9093050647820966,0.9552414605418139,0.7243816254416962,0.7243816254416962
random_forest_clr_0.001,random_forest,clr,0.001,533.793859243393,0.7161366313309776,0.8362779740871613,0.8739693757361602,0.911660777385159,0.950530035335689,0.7161366313309776,0.7161366313309776
random_forest_clr_0.01,random_forest,clr,0.01,538.6984529495239,0.734982332155477,0.8315665488810365,0.8739693757361602,0.9093050647820966,0.9481743227326266,0.734982332155477,0.734982332155477
random_forest_clr_0.1,random_forest,clr,0.1,546.2980909347534,0.6972909305064782,0.8256772673733804,0.872791519434629,0.9128386336866903,0.950530035335689,0.6972909305064782,0.6972909305064782
random_forest_clr_1,random_forest,clr,1.0,575.2585961818695,0.6631330977620731,0.790341578327444,0.8492343934040048,0.9045936395759717,0.9493521790341578,0.6631330977620731,0.6631330977620731
random_forest_clr_10,random_forest,clr,10.0,652.3006319999695,0.3250883392226148,0.4299175500588928,0.5076560659599529,0.6654888103651354,0.8091872791519434,0.32391048292108365,0.32391048292108365
random_forest_clr_100,random_forest,clr,100.0,674.6479780673981,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6772673733804476,0.18256772673733804,0.18256772673733804
random_forest_clr_1000,random_forest,clr,1000.0,673.318427324295,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5535924617196702,0.6808009422850412,0.18256772673733804,0.18256772673733804
random_forest_multiplicative_replacement_0,random_forest,multiplicative_replacement,0.0,128.7729730606079,0.7338044758539458,0.8445229681978799,0.8845700824499411,0.9151943462897526,0.9564193168433451,0.7338044758539458,0.7338044758539458
random_forest_multiplicative_replacement_1e-10,random_forest,multiplicative_replacement,1e-10,163.9347231388092,0.734982332155477,0.8445229681978799,0.8763250883392226,0.911660777385159,0.9552414605418139,0.734982332155477,0.734982332155477
random_forest_multiplicative_replacement_1e-09,random_forest,multiplicative_replacement,1e-09,164.18035411834717,0.7279151943462897,0.8433451118963486,0.8786808009422851,0.9187279151943463,0.9564193168433451,0.7279151943462897,0.7279151943462897
random_forest_multiplicative_replacement_1e-08,random_forest,multiplicative_replacement,1e-08,164.00975894927979,0.7373380447585395,0.8457008244994111,0.8763250883392226,0.9104829210836278,0.9528857479387515,0.7373380447585395,0.7373380447585395
random_forest_multiplicative_replacement_1e-07,random_forest,multiplicative_replacement,1e-07,180.80548095703125,0.7137809187279152,0.8327444051825678,0.872791519434629,0.9093050647820966,0.950530035335689,0.7149587750294464,0.7149587750294464
random_forest_multiplicative_replacement_1e-06,random_forest,multiplicative_replacement,1e-06,222.93908309936523,0.6713780918727915,0.8044758539458187,0.8539458186101295,0.8998822143698468,0.9528857479387515,0.6713780918727915,0.6713780918727915
random_forest_multiplicative_replacement_1e-05,random_forest,multiplicative_replacement,1e-05,328.2110872268677,0.657243816254417,0.7868080094228505,0.8421672555948174,0.8975265017667845,0.9493521790341578,0.657243816254417,0.657243816254417
random_forest_multiplicative_replacement_0.0001,random_forest,multiplicative_replacement,0.0001,499.7202181816101,0.6584216725559482,0.7856301531213192,0.839811542991755,0.8951707891637221,0.9528857479387515,0.6584216725559482,0.6584216725559482
random_forest_multiplicative_replacement_0.001,random_forest,multiplicative_replacement,0.001,692.6363730430603,0.3121319199057715,0.4499411071849234,0.5535924617196702,0.6666666666666666,0.8115429917550059,0.3121319199057715,0.3121319199057715
random_forest_multiplicative_replacement_0.01,random_forest,multiplicative_replacement,0.01,670.6696488857269,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5759717314487632,0.6760895170789164,0.18256772673733804,0.18256772673733804
random_forest_multiplicative_replacement_0.1,random_forest,multiplicative_replacement,0.1,673.26953291893,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6831566548881036,0.18256772673733804,0.18256772673733804
random_forest_multiplicative_replacement_1,random_forest,multiplicative_replacement,1.0,671.6716139316559,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6949352179034158,0.18256772673733804,0.18256772673733804
random_forest_multiplicative_replacement_10,random_forest,multiplicative_replacement,10.0,674.3150508403778,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6855123674911661,0.18256772673733804,0.18256772673733804
random_forest_multiplicative_replacement_100,random_forest,multiplicative_replacement,100.0,673.7657389640808,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6996466431095406,0.18256772673733804,0.18256772673733804
random_forest_multiplicative_replacement_1000,random_forest,multiplicative_replacement,1000.0,674.1103250980377,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6937573616018846,0.18256772673733804,0.18256772673733804
random_forest_raw_0,random_forest,raw,0.0,15.9458749294281,0.7785630153121319,0.8775029446407538,0.9104829210836278,0.9411071849234394,0.9658421672555948,0.7785630153121319,0.7785630153121319
random_forest_raw_1e-10,random_forest,raw,1e-10,50.1056170463562,0.7750294464075382,0.8716136631330977,0.9140164899882215,0.9399293286219081,0.9681978798586572,0.7750294464075382,0.7750294464075382
random_forest_raw_1e-09,random_forest,raw,1e-09,50.06223225593567,0.7856301531213192,0.8751472320376914,0.9093050647820966,0.9387514723203769,0.9693757361601885,0.7868080094228505,0.7868080094228505
random_forest_raw_1e-08,random_forest,raw,1e-08,50.0821750164032,0.7809187279151943,0.872791519434629,0.9128386336866903,0.9375736160188457,0.967020023557126,0.7809187279151943,0.7809187279151943
random_forest_raw_1e-07,random_forest,raw,1e-07,60.91671562194824,0.7396937573616019,0.8468786808009423,0.8963486454652533,0.9328621908127208,0.9634864546525324,0.7408716136631331,0.7408716136631331
random_forest_raw_1e-06,random_forest,raw,1e-06,113.28360199928284,0.6666666666666666,0.8080094228504122,0.8515901060070671,0.8998822143698468,0.9540636042402827,0.6678445229681979,0.6678445229681979
random_forest_raw_1e-05,random_forest,raw,1e-05,257.61456203460693,0.6584216725559482,0.7891637220259128,0.8433451118963486,0.8951707891637221,0.9458186101295641,0.6584216725559482,0.6584216725559482
random_forest_raw_0.0001,random_forest,raw,0.0001,480.9275040626526,0.6631330977620731,0.790341578327444,0.8445229681978799,0.8975265017667845,0.9458186101295641,0.6643109540636042,0.6643109540636042
random_forest_raw_0.001,random_forest,raw,0.001,567.9296889305115,0.657243816254417,0.7915194346289752,0.8457008244994111,0.8975265017667845,0.944640753828033,0.657243816254417,0.657243816254417
random_forest_raw_0.01,random_forest,raw,0.01,578.725998878479,0.657243816254417,0.7856301531213192,0.8421672555948174,0.8951707891637221,0.9469964664310954,0.657243816254417,0.657243816254417
random_forest_raw_0.1,random_forest,raw,0.1,580.7018840312958,0.6584216725559482,0.7832744405182568,0.8386336866902238,0.8975265017667845,0.9517078916372202,0.6584216725559482,0.6584216725559482
random_forest_raw_1,random_forest,raw,1.0,652.4523060321808,0.31919905771495877,0.46760895170789163,0.541813898704358,0.6890459363957597,0.8138987043580683,0.31919905771495877,0.31919905771495877
random_forest_raw_10,random_forest,raw,10.0,676.4270510673523,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5712603062426383,0.696113074204947,0.18256772673733804,0.18256772673733804
random_forest_raw_100,random_forest,raw,100.0,678.5493252277374,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6878680800942285,0.18256772673733804,0.18256772673733804
random_forest_raw_1000,random_forest,raw,1000.0,675.8396282196045,0.18256772673733804,0.31802120141342755,0.47703180212014135,0.5677267373380448,0.6819787985865724,0.18256772673733804,0.18256772673733804
random_forest_standard_scalar_0,random_forest,standard_scalar,0.0,13.716040849685669,0.7797408716136631,0.872791519434629,0.9140164899882215,0.9363957597173145,0.9705535924617197,0.7809187279151943,0.7809187279151943
random_forest_standard_scalar_1e-10,random_forest,standard_scalar,1e-10,14.038729906082153,0.7785630153121319,0.8810365135453475,0.9093050647820966,0.9387514723203769,0.9693757361601885,0.7785630153121319,0.7785630153121319
random_forest_standard_scalar_1e-09,random_forest,standard_scalar,1e-09,16.16729187965393,0.7820965842167256,0.8739693757361602,0.911660777385159,0.9434628975265018,0.967020023557126,0.7832744405182568,0.7832744405182568
random_forest_standard_scalar_1e-08,random_forest,standard_scalar,1e-08,25.012792110443115,0.7797408716136631,0.8751472320376914,0.9081272084805654,0.9387514723203769,0.9717314487632509,0.7785630153121319,0.7785630153121319
random_forest_standard_scalar_1e-07,random_forest,standard_scalar,1e-07,46.47853493690491,0.7455830388692579,0.8457008244994111,0.8951707891637221,0.9316843345111896,0.9646643109540636,0.7455830388692579,0.7455830388692579
random_forest_standard_scalar_1e-06,random_forest,standard_scalar,1e-06,107.26467037200928,0.6713780918727915,0.8044758539458187,0.8492343934040048,0.9045936395759717,0.9517078916372202,0.6713780918727915,0.6713780918727915
random_forest_standard_scalar_1e-05,random_forest,standard_scalar,1e-05,253.9430980682373,0.6595995288574794,0.790341578327444,0.8480565371024735,0.8963486454652533,0.9458186101295641,0.6607773851590106,0.6607773851590106
random_forest_standard_scalar_0.0001,random_forest,standard_scalar,0.0001,481.8138909339905,0.6654888103651354,0.7868080094228505,0.8409893992932862,0.8951707891637221,0.9469964664310954,0.6666666666666666,0.6666666666666666
